ANIO,CCPP,NOMBREPV,CCDI,NOMBREDI,P1002B_TOTAL
2014,03,CARABAYA,09,SAN GABAN,NA
2014,03,CARABAYA,09,SAN GABAN,NA
2014,03,CARABAYA,09,SAN GABAN,NA
2014,03,CARABAYA,09,SAN GABAN,NA
2014,03,CARABAYA,09,SAN GABAN,NA
2014,03,CARABAYA,09,SAN GABAN,NA
2014,03,CARABAYA,09,SAN GABAN,NA
2014,03,CARABAYA,09,SAN GABAN,NA
2014,03,CARABAYA,09,SAN GABAN,NA
2014,03,CARABAYA,09,SAN GABAN,NA
2014,03,CARABAYA,09,SAN GABAN,NA
2014,03,CARABAYA,09,SAN GABAN,NA
2014,03,CARABAYA,09,SAN GABAN,NA
2014,03,CARABAYA,09,SAN GABAN,NA
2014,03,CARABAYA,09,SAN GABAN,NA
2014,03,CARABAYA,09,SAN GABAN,NA
2014,03,CARABAYA,09,SAN GABAN,NA
2014,03,CARABAYA,09,SAN GABAN,NA
2014,03,CARABAYA,09,SAN GABAN,NA
2014,03,CARABAYA,09,SAN GABAN,NA
2014,03,CARABAYA,09,SAN GABAN,NA
2014,03,CARABAYA,09,SAN GABAN,NA
2014,03,CARABAYA,09,SAN GABAN,NA
2014,03,CARABAYA,09,SAN GABAN,NA
2014,03,CARABAYA,09,SAN GABAN,NA
2014,03,CARABAYA,09,SAN GABAN,NA
2014,03,CARABAYA,09,SAN GABAN,NA
2014,03,CARABAYA,09,SAN GABAN,NA
2014,03,CARABAYA,09,SAN GABAN,NA
2014,03,CARABAYA,09,SAN GABAN,NA
2014,03,CARABAYA,09,SAN GABAN,NA
2014,03,CARABAYA,09,SAN GABAN,NA
2014,03,CARABAYA,09,SAN GABAN,NA
2014,03,CARABAYA,09,SAN GABAN,NA
2014,03,CARABAYA,09,SAN GABAN,NA
2014,03,CARABAYA,09,SAN GABAN,NA
2014,03,CARABAYA,09,SAN GABAN,NA
2014,03,CARABAYA,09,SAN GABAN,NA
2014,03,CARABAYA,09,SAN GABAN,NA
2014,03,CARABAYA,09,SAN GABAN,NA
2014,03,CARABAYA,03,AYAPATA,NA
2014,03,CARABAYA,03,AYAPATA,NA
2014,03,CARABAYA,03,AYAPATA,NA
2014,03,CARABAYA,03,AYAPATA,NA
2014,03,CARABAYA,03,AYAPATA,NA
2014,03,CARABAYA,03,AYAPATA,NA
2014,03,CARABAYA,03,AYAPATA,NA
2014,03,CARABAYA,03,AYAPATA,NA
2014,03,CARABAYA,03,AYAPATA,NA
2014,03,CARABAYA,03,AYAPATA,NA
2014,03,CARABAYA,03,AYAPATA,NA
2014,03,CARABAYA,03,AYAPATA,NA
2014,03,CARABAYA,03,AYAPATA,NA
2014,03,CARABAYA,04,COASA,NA
2014,03,CARABAYA,04,COASA,NA
2014,03,CARABAYA,04,COASA,NA
2014,03,CARABAYA,04,COASA,NA
2014,03,CARABAYA,04,COASA,NA
2014,03,CARABAYA,04,COASA,NA
2014,03,CARABAYA,04,COASA,NA
2014,03,CARABAYA,04,COASA,NA
2014,03,CARABAYA,04,COASA,NA
2014,03,CARABAYA,04,COASA,NA
2014,03,CARABAYA,04,COASA,NA
2014,03,CARABAYA,04,COASA,NA
2014,03,CARABAYA,04,COASA,NA
2014,03,CARABAYA,04,COASA,NA
2014,03,CARABAYA,01,MACUSANI,NA
2014,03,CARABAYA,01,MACUSANI,NA
2014,03,CARABAYA,01,MACUSANI,NA
2014,03,CARABAYA,01,MACUSANI,NA
2014,03,CARABAYA,01,MACUSANI,NA
2014,03,CARABAYA,01,MACUSANI,NA
2014,03,CARABAYA,01,MACUSANI,NA
2014,03,CARABAYA,01,MACUSANI,NA
2014,03,CARABAYA,01,MACUSANI,NA
2014,03,CARABAYA,01,MACUSANI,NA
2014,03,CARABAYA,01,MACUSANI,NA
2014,03,CARABAYA,01,MACUSANI,NA
2014,03,CARABAYA,01,MACUSANI,NA
2014,03,CARABAYA,01,MACUSANI,NA
2014,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,NA
2014,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,NA
2014,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,NA
2014,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,NA
2014,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,NA
2014,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,NA
2014,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,NA
2014,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,NA
2014,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,NA
2014,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,NA
2014,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,NA
2014,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,NA
2014,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,NA
2014,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,NA
2014,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,NA
2014,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,NA
2014,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,NA
2014,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,NA
2014,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,NA
2014,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,NA
2014,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,NA
2014,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,NA
2014,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,NA
2014,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,NA
2014,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,NA
2014,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,NA
2014,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,NA
2014,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,NA
2014,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,NA
2014,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,NA
2014,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,NA
2014,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,NA
2014,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,NA
2014,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,NA
2014,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,NA
2014,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,NA
2014,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,NA
2014,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,NA
2014,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,NA
2014,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,NA
2014,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,NA
2014,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,NA
2014,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,NA
2014,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,NA
2014,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,NA
2014,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,NA
2014,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,NA
2014,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,NA
2014,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,NA
2014,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,NA
2014,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,NA
2014,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,NA
2014,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,NA
2014,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,NA
2014,12,SANDIA,07,SAN JUAN DEL ORO,NA
2014,12,SANDIA,07,SAN JUAN DEL ORO,NA
2014,12,SANDIA,07,SAN JUAN DEL ORO,NA
2014,12,SANDIA,07,SAN JUAN DEL ORO,NA
2014,12,SANDIA,07,SAN JUAN DEL ORO,NA
2014,12,SANDIA,07,SAN JUAN DEL ORO,NA
2014,12,SANDIA,07,SAN JUAN DEL ORO,NA
2014,12,SANDIA,07,SAN JUAN DEL ORO,NA
2014,12,SANDIA,07,SAN JUAN DEL ORO,NA
2014,12,SANDIA,07,SAN JUAN DEL ORO,NA
2014,12,SANDIA,07,SAN JUAN DEL ORO,NA
2014,12,SANDIA,07,SAN JUAN DEL ORO,NA
2014,12,SANDIA,07,SAN JUAN DEL ORO,NA
2014,12,SANDIA,07,SAN JUAN DEL ORO,NA
2014,12,SANDIA,07,SAN JUAN DEL ORO,NA
2014,12,SANDIA,07,SAN JUAN DEL ORO,NA
2014,12,SANDIA,07,SAN JUAN DEL ORO,NA
2014,12,SANDIA,07,SAN JUAN DEL ORO,NA
2014,12,SANDIA,07,SAN JUAN DEL ORO,NA
2014,12,SANDIA,07,SAN JUAN DEL ORO,NA
2014,12,SANDIA,07,SAN JUAN DEL ORO,NA
2014,12,SANDIA,07,SAN JUAN DEL ORO,NA
2014,12,SANDIA,07,SAN JUAN DEL ORO,NA
2014,12,SANDIA,07,SAN JUAN DEL ORO,NA
2014,12,SANDIA,07,SAN JUAN DEL ORO,NA
2014,12,SANDIA,07,SAN JUAN DEL ORO,NA
2014,12,SANDIA,07,SAN JUAN DEL ORO,NA
2014,12,SANDIA,07,SAN JUAN DEL ORO,NA
2014,12,SANDIA,09,ALTO INAMBARI,NA
2014,12,SANDIA,09,ALTO INAMBARI,NA
2014,12,SANDIA,09,ALTO INAMBARI,NA
2014,12,SANDIA,09,ALTO INAMBARI,NA
2014,12,SANDIA,09,ALTO INAMBARI,NA
2014,12,SANDIA,09,ALTO INAMBARI,NA
2014,12,SANDIA,09,ALTO INAMBARI,NA
2014,12,SANDIA,09,ALTO INAMBARI,NA
2014,12,SANDIA,09,ALTO INAMBARI,NA
2014,12,SANDIA,09,ALTO INAMBARI,NA
2014,12,SANDIA,09,ALTO INAMBARI,NA
2014,12,SANDIA,09,ALTO INAMBARI,NA
2014,12,SANDIA,09,ALTO INAMBARI,NA
2014,12,SANDIA,09,ALTO INAMBARI,NA
2014,12,SANDIA,09,ALTO INAMBARI,NA
2014,12,SANDIA,09,ALTO INAMBARI,NA
2014,12,SANDIA,09,ALTO INAMBARI,NA
2014,12,SANDIA,09,ALTO INAMBARI,NA
2014,12,SANDIA,09,ALTO INAMBARI,NA
2014,12,SANDIA,09,ALTO INAMBARI,NA
2014,12,SANDIA,09,ALTO INAMBARI,NA
2014,12,SANDIA,09,ALTO INAMBARI,NA
2014,12,SANDIA,09,ALTO INAMBARI,NA
2014,12,SANDIA,09,ALTO INAMBARI,NA
2014,12,SANDIA,09,ALTO INAMBARI,NA
2014,12,SANDIA,09,ALTO INAMBARI,NA
2014,12,SANDIA,09,ALTO INAMBARI,NA
2014,12,SANDIA,09,ALTO INAMBARI,NA
2014,12,SANDIA,09,ALTO INAMBARI,NA
2014,12,SANDIA,09,ALTO INAMBARI,NA
2014,12,SANDIA,09,ALTO INAMBARI,NA
2014,12,SANDIA,09,ALTO INAMBARI,NA
2014,12,SANDIA,09,ALTO INAMBARI,NA
2014,12,SANDIA,09,ALTO INAMBARI,NA
2014,12,SANDIA,09,ALTO INAMBARI,NA
2014,12,SANDIA,09,ALTO INAMBARI,NA
2014,12,SANDIA,09,ALTO INAMBARI,NA
2014,12,SANDIA,09,ALTO INAMBARI,NA
2014,12,SANDIA,09,ALTO INAMBARI,NA
2014,12,SANDIA,09,ALTO INAMBARI,NA
2014,12,SANDIA,09,ALTO INAMBARI,NA
2014,12,SANDIA,09,ALTO INAMBARI,NA
2014,12,SANDIA,05,PHARA,NA
2014,12,SANDIA,05,PHARA,NA
2014,12,SANDIA,05,PHARA,NA
2014,12,SANDIA,05,PHARA,NA
2014,12,SANDIA,05,PHARA,NA
2014,12,SANDIA,05,PHARA,NA
2014,12,SANDIA,05,PHARA,NA
2014,12,SANDIA,05,PHARA,NA
2014,12,SANDIA,05,PHARA,NA
2014,12,SANDIA,05,PHARA,NA
2014,12,SANDIA,05,PHARA,NA
2014,12,SANDIA,01,SANDIA,NA
2014,12,SANDIA,01,SANDIA,NA
2014,12,SANDIA,01,SANDIA,NA
2014,12,SANDIA,01,SANDIA,NA
2014,12,SANDIA,01,SANDIA,NA
2014,12,SANDIA,01,SANDIA,NA
2014,12,SANDIA,01,SANDIA,NA
2014,12,SANDIA,01,SANDIA,NA
2014,12,SANDIA,01,SANDIA,NA
2014,12,SANDIA,01,SANDIA,NA
2014,12,SANDIA,01,SANDIA,NA
2014,12,SANDIA,01,SANDIA,NA
2014,12,SANDIA,01,SANDIA,NA
2014,12,SANDIA,01,SANDIA,NA
2014,12,SANDIA,01,SANDIA,NA
2014,12,SANDIA,01,SANDIA,NA
2014,12,SANDIA,01,SANDIA,NA
2014,12,SANDIA,01,SANDIA,NA
2014,12,SANDIA,01,SANDIA,NA
2014,12,SANDIA,01,SANDIA,NA
2014,12,SANDIA,01,SANDIA,NA
2014,12,SANDIA,01,SANDIA,NA
2014,12,SANDIA,01,SANDIA,NA
2014,12,SANDIA,01,SANDIA,NA
2014,12,SANDIA,02,CUYOCUYO,NA
2014,12,SANDIA,02,CUYOCUYO,NA
2014,12,SANDIA,02,CUYOCUYO,NA
2014,12,SANDIA,02,CUYOCUYO,NA
2014,12,SANDIA,02,CUYOCUYO,NA
2014,12,SANDIA,02,CUYOCUYO,NA
2014,12,SANDIA,02,CUYOCUYO,NA
2014,12,SANDIA,02,CUYOCUYO,NA
2014,12,SANDIA,02,CUYOCUYO,NA
2014,12,SANDIA,02,CUYOCUYO,NA
2014,12,SANDIA,02,CUYOCUYO,NA
2014,12,SANDIA,02,CUYOCUYO,NA
2014,12,SANDIA,02,CUYOCUYO,NA
2014,12,SANDIA,02,CUYOCUYO,NA
2014,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,NA
2014,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,NA
2014,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,NA
2014,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,NA
2014,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,NA
2014,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,NA
2014,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,NA
2014,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,NA
2014,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,NA
2014,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,NA
2014,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,NA
2014,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,NA
2014,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,NA
2014,02,AZANGARO,11,SAN ANTON,NA
2014,02,AZANGARO,11,SAN ANTON,NA
2014,02,AZANGARO,11,SAN ANTON,NA
2014,02,AZANGARO,11,SAN ANTON,NA
2014,02,AZANGARO,11,SAN ANTON,NA
2014,02,AZANGARO,11,SAN ANTON,NA
2014,02,AZANGARO,11,SAN ANTON,NA
2014,02,AZANGARO,11,SAN ANTON,NA
2014,02,AZANGARO,11,SAN ANTON,NA
2014,02,AZANGARO,11,SAN ANTON,NA
2014,02,AZANGARO,11,SAN ANTON,NA
2014,02,AZANGARO,11,SAN ANTON,NA
2014,02,AZANGARO,11,SAN ANTON,NA
2014,02,AZANGARO,11,SAN ANTON,NA
2014,02,AZANGARO,08,MUÑANI,NA
2014,02,AZANGARO,08,MUÑANI,NA
2014,02,AZANGARO,08,MUÑANI,NA
2014,02,AZANGARO,08,MUÑANI,NA
2014,02,AZANGARO,08,MUÑANI,NA
2014,02,AZANGARO,08,MUÑANI,NA
2014,02,AZANGARO,08,MUÑANI,NA
2014,02,AZANGARO,08,MUÑANI,NA
2014,02,AZANGARO,08,MUÑANI,NA
2014,02,AZANGARO,08,MUÑANI,NA
2014,02,AZANGARO,08,MUÑANI,NA
2014,02,AZANGARO,08,MUÑANI,NA
2014,02,AZANGARO,08,MUÑANI,NA
2014,02,AZANGARO,04,ASILLO,NA
2014,02,AZANGARO,04,ASILLO,NA
2014,02,AZANGARO,04,ASILLO,NA
2014,02,AZANGARO,04,ASILLO,NA
2014,02,AZANGARO,04,ASILLO,NA
2014,02,AZANGARO,04,ASILLO,NA
2014,02,AZANGARO,04,ASILLO,NA
2014,02,AZANGARO,04,ASILLO,NA
2014,02,AZANGARO,04,ASILLO,NA
2014,02,AZANGARO,04,ASILLO,NA
2014,02,AZANGARO,04,ASILLO,NA
2014,02,AZANGARO,04,ASILLO,NA
2014,02,AZANGARO,04,ASILLO,NA
2014,02,AZANGARO,04,ASILLO,NA
2014,02,AZANGARO,04,ASILLO,NA
2014,02,AZANGARO,04,ASILLO,NA
2014,02,AZANGARO,04,ASILLO,NA
2014,02,AZANGARO,04,ASILLO,NA
2014,02,AZANGARO,04,ASILLO,NA
2014,02,AZANGARO,04,ASILLO,NA
2014,02,AZANGARO,04,ASILLO,NA
2014,02,AZANGARO,04,ASILLO,NA
2014,02,AZANGARO,04,ASILLO,NA
2014,02,AZANGARO,04,ASILLO,NA
2014,02,AZANGARO,04,ASILLO,NA
2014,02,AZANGARO,04,ASILLO,NA
2014,02,AZANGARO,04,ASILLO,NA
2014,02,AZANGARO,04,ASILLO,NA
2014,02,AZANGARO,04,ASILLO,NA
2014,02,AZANGARO,04,ASILLO,NA
2014,02,AZANGARO,01,AZANGARO,NA
2014,02,AZANGARO,01,AZANGARO,NA
2014,02,AZANGARO,01,AZANGARO,NA
2014,02,AZANGARO,01,AZANGARO,NA
2014,02,AZANGARO,01,AZANGARO,NA
2014,02,AZANGARO,01,AZANGARO,NA
2014,02,AZANGARO,01,AZANGARO,NA
2014,02,AZANGARO,01,AZANGARO,NA
2014,02,AZANGARO,01,AZANGARO,NA
2014,02,AZANGARO,01,AZANGARO,NA
2014,02,AZANGARO,01,AZANGARO,NA
2014,02,AZANGARO,01,AZANGARO,NA
2014,02,AZANGARO,01,AZANGARO,NA
2014,02,AZANGARO,01,AZANGARO,NA
2014,02,AZANGARO,01,AZANGARO,NA
2014,02,AZANGARO,01,AZANGARO,NA
2014,02,AZANGARO,01,AZANGARO,NA
2014,02,AZANGARO,01,AZANGARO,NA
2014,02,AZANGARO,01,AZANGARO,NA
2014,02,AZANGARO,01,AZANGARO,NA
2014,02,AZANGARO,01,AZANGARO,NA
2014,02,AZANGARO,01,AZANGARO,NA
2014,02,AZANGARO,01,AZANGARO,NA
2014,02,AZANGARO,01,AZANGARO,NA
2014,02,AZANGARO,01,AZANGARO,NA
2014,02,AZANGARO,01,AZANGARO,NA
2014,02,AZANGARO,01,AZANGARO,NA
2014,02,AZANGARO,01,AZANGARO,NA
2014,02,AZANGARO,01,AZANGARO,NA
2014,02,AZANGARO,01,AZANGARO,NA
2014,02,AZANGARO,01,AZANGARO,NA
2014,02,AZANGARO,01,AZANGARO,NA
2014,02,AZANGARO,01,AZANGARO,NA
2014,02,AZANGARO,01,AZANGARO,NA
2014,02,AZANGARO,01,AZANGARO,NA
2014,02,AZANGARO,01,AZANGARO,NA
2014,02,AZANGARO,01,AZANGARO,NA
2014,02,AZANGARO,01,AZANGARO,NA
2014,02,AZANGARO,01,AZANGARO,NA
2014,02,AZANGARO,01,AZANGARO,NA
2014,02,AZANGARO,01,AZANGARO,NA
2014,02,AZANGARO,02,ACHAYA,NA
2014,02,AZANGARO,02,ACHAYA,NA
2014,02,AZANGARO,02,ACHAYA,NA
2014,02,AZANGARO,02,ACHAYA,NA
2014,02,AZANGARO,02,ACHAYA,NA
2014,02,AZANGARO,02,ACHAYA,NA
2014,02,AZANGARO,02,ACHAYA,NA
2014,02,AZANGARO,02,ACHAYA,NA
2014,02,AZANGARO,02,ACHAYA,NA
2014,02,AZANGARO,02,ACHAYA,NA
2014,02,AZANGARO,02,ACHAYA,NA
2014,02,AZANGARO,02,ACHAYA,NA
2014,02,AZANGARO,02,ACHAYA,NA
2014,02,AZANGARO,03,ARAPA,NA
2014,02,AZANGARO,03,ARAPA,NA
2014,02,AZANGARO,03,ARAPA,NA
2014,02,AZANGARO,03,ARAPA,NA
2014,02,AZANGARO,03,ARAPA,NA
2014,02,AZANGARO,03,ARAPA,NA
2014,02,AZANGARO,03,ARAPA,NA
2014,02,AZANGARO,03,ARAPA,NA
2014,02,AZANGARO,03,ARAPA,NA
2014,02,AZANGARO,03,ARAPA,NA
2014,02,AZANGARO,03,ARAPA,NA
2014,02,AZANGARO,03,ARAPA,NA
2014,02,AZANGARO,03,ARAPA,NA
2014,02,AZANGARO,03,ARAPA,NA
2014,02,AZANGARO,03,ARAPA,NA
2014,02,AZANGARO,03,ARAPA,NA
2014,02,AZANGARO,03,ARAPA,NA
2014,02,AZANGARO,03,ARAPA,NA
2014,02,AZANGARO,03,ARAPA,NA
2014,02,AZANGARO,03,ARAPA,NA
2014,02,AZANGARO,03,ARAPA,NA
2014,02,AZANGARO,03,ARAPA,NA
2014,02,AZANGARO,03,ARAPA,NA
2014,02,AZANGARO,03,ARAPA,NA
2014,02,AZANGARO,03,ARAPA,NA
2014,02,AZANGARO,03,ARAPA,NA
2014,02,AZANGARO,03,ARAPA,NA
2014,02,AZANGARO,06,CHUPA,NA
2014,02,AZANGARO,06,CHUPA,NA
2014,02,AZANGARO,06,CHUPA,NA
2014,02,AZANGARO,06,CHUPA,NA
2014,02,AZANGARO,06,CHUPA,NA
2014,02,AZANGARO,06,CHUPA,NA
2014,02,AZANGARO,06,CHUPA,NA
2014,02,AZANGARO,06,CHUPA,NA
2014,02,AZANGARO,06,CHUPA,NA
2014,02,AZANGARO,06,CHUPA,NA
2014,02,AZANGARO,06,CHUPA,NA
2014,02,AZANGARO,06,CHUPA,NA
2014,02,AZANGARO,06,CHUPA,NA
2014,02,AZANGARO,06,CHUPA,NA
2014,02,AZANGARO,10,SAMAN,NA
2014,02,AZANGARO,10,SAMAN,NA
2014,02,AZANGARO,10,SAMAN,NA
2014,02,AZANGARO,10,SAMAN,NA
2014,02,AZANGARO,10,SAMAN,NA
2014,02,AZANGARO,10,SAMAN,NA
2014,02,AZANGARO,10,SAMAN,NA
2014,02,AZANGARO,10,SAMAN,NA
2014,02,AZANGARO,10,SAMAN,NA
2014,02,AZANGARO,10,SAMAN,NA
2014,02,AZANGARO,10,SAMAN,NA
2014,02,AZANGARO,10,SAMAN,NA
2014,02,AZANGARO,10,SAMAN,NA
2014,02,AZANGARO,10,SAMAN,NA
2014,08,MELGAR,05,MACARI,NA
2014,08,MELGAR,05,MACARI,NA
2014,08,MELGAR,05,MACARI,NA
2014,08,MELGAR,05,MACARI,NA
2014,08,MELGAR,05,MACARI,NA
2014,08,MELGAR,05,MACARI,NA
2014,08,MELGAR,05,MACARI,NA
2014,08,MELGAR,05,MACARI,NA
2014,08,MELGAR,05,MACARI,NA
2014,08,MELGAR,05,MACARI,NA
2014,08,MELGAR,05,MACARI,NA
2014,08,MELGAR,05,MACARI,NA
2014,08,MELGAR,05,MACARI,NA
2014,08,MELGAR,05,MACARI,NA
2014,08,MELGAR,05,MACARI,NA
2014,08,MELGAR,05,MACARI,NA
2014,08,MELGAR,05,MACARI,NA
2014,08,MELGAR,05,MACARI,NA
2014,08,MELGAR,05,MACARI,NA
2014,08,MELGAR,05,MACARI,NA
2014,08,MELGAR,05,MACARI,NA
2014,08,MELGAR,05,MACARI,NA
2014,08,MELGAR,05,MACARI,NA
2014,08,MELGAR,05,MACARI,NA
2014,08,MELGAR,05,MACARI,NA
2014,08,MELGAR,05,MACARI,NA
2014,08,MELGAR,05,MACARI,NA
2014,08,MELGAR,05,MACARI,NA
2014,08,MELGAR,07,ORURILLO,NA
2014,08,MELGAR,07,ORURILLO,NA
2014,08,MELGAR,07,ORURILLO,NA
2014,08,MELGAR,07,ORURILLO,NA
2014,08,MELGAR,07,ORURILLO,NA
2014,08,MELGAR,07,ORURILLO,NA
2014,08,MELGAR,07,ORURILLO,NA
2014,08,MELGAR,07,ORURILLO,NA
2014,08,MELGAR,07,ORURILLO,NA
2014,08,MELGAR,07,ORURILLO,NA
2014,08,MELGAR,07,ORURILLO,NA
2014,08,MELGAR,07,ORURILLO,NA
2014,08,MELGAR,07,ORURILLO,NA
2014,08,MELGAR,07,ORURILLO,NA
2014,08,MELGAR,01,AYAVIRI,NA
2014,08,MELGAR,01,AYAVIRI,NA
2014,08,MELGAR,01,AYAVIRI,NA
2014,08,MELGAR,01,AYAVIRI,NA
2014,08,MELGAR,01,AYAVIRI,NA
2014,08,MELGAR,01,AYAVIRI,NA
2014,08,MELGAR,01,AYAVIRI,NA
2014,08,MELGAR,01,AYAVIRI,NA
2014,08,MELGAR,01,AYAVIRI,NA
2014,08,MELGAR,01,AYAVIRI,NA
2014,08,MELGAR,01,AYAVIRI,NA
2014,08,MELGAR,01,AYAVIRI,NA
2014,08,MELGAR,01,AYAVIRI,NA
2014,08,MELGAR,01,AYAVIRI,NA
2014,08,MELGAR,01,AYAVIRI,NA
2014,08,MELGAR,01,AYAVIRI,NA
2014,08,MELGAR,01,AYAVIRI,NA
2014,08,MELGAR,01,AYAVIRI,NA
2014,08,MELGAR,01,AYAVIRI,NA
2014,08,MELGAR,01,AYAVIRI,NA
2014,08,MELGAR,01,AYAVIRI,NA
2014,08,MELGAR,01,AYAVIRI,NA
2014,08,MELGAR,01,AYAVIRI,NA
2014,08,MELGAR,01,AYAVIRI,NA
2014,08,MELGAR,01,AYAVIRI,NA
2014,08,MELGAR,01,AYAVIRI,NA
2014,08,MELGAR,01,AYAVIRI,NA
2014,08,MELGAR,01,AYAVIRI,NA
2014,08,MELGAR,01,AYAVIRI,NA
2014,08,MELGAR,01,AYAVIRI,NA
2014,08,MELGAR,01,AYAVIRI,NA
2014,08,MELGAR,01,AYAVIRI,NA
2014,08,MELGAR,01,AYAVIRI,NA
2014,08,MELGAR,01,AYAVIRI,NA
2014,08,MELGAR,01,AYAVIRI,NA
2014,08,MELGAR,01,AYAVIRI,NA
2014,08,MELGAR,01,AYAVIRI,NA
2014,08,MELGAR,01,AYAVIRI,NA
2014,08,MELGAR,01,AYAVIRI,NA
2014,08,MELGAR,09,UMACHIRI,NA
2014,08,MELGAR,09,UMACHIRI,NA
2014,08,MELGAR,03,CUPI,NA
2014,08,MELGAR,03,CUPI,NA
2014,08,MELGAR,03,CUPI,NA
2014,08,MELGAR,03,CUPI,NA
2014,08,MELGAR,03,CUPI,NA
2014,08,MELGAR,03,CUPI,NA
2014,08,MELGAR,03,CUPI,NA
2014,08,MELGAR,03,CUPI,NA
2014,08,MELGAR,03,CUPI,NA
2014,08,MELGAR,03,CUPI,NA
2014,08,MELGAR,03,CUPI,NA
2014,08,MELGAR,03,CUPI,NA
2014,08,MELGAR,03,CUPI,NA
2014,07,LAMPA,08,PUCARA,NA
2014,07,LAMPA,08,PUCARA,NA
2014,07,LAMPA,08,PUCARA,NA
2014,07,LAMPA,08,PUCARA,NA
2014,07,LAMPA,08,PUCARA,NA
2014,07,LAMPA,08,PUCARA,NA
2014,07,LAMPA,08,PUCARA,NA
2014,07,LAMPA,08,PUCARA,NA
2014,07,LAMPA,08,PUCARA,NA
2014,07,LAMPA,08,PUCARA,NA
2014,07,LAMPA,08,PUCARA,NA
2014,07,LAMPA,04,NICASIO,NA
2014,07,LAMPA,07,PARATIA,NA
2014,07,LAMPA,07,PARATIA,NA
2014,07,LAMPA,07,PARATIA,NA
2014,07,LAMPA,07,PARATIA,NA
